user,tweets,labels,follows,cleaned,cleaned_transform,bigram,trigram
user44,b'RT @desirree06: Missing tha fuck outta oomf',1,following52,missing tha fuck outta oomf,missing tha fuck outta oomf,"[('missing', 'tha'), ('tha', 'fuck'), ('fuck', 'outta'), ('outta', 'oomf')]","[('missing', 'tha', 'fuck'), ('tha', 'fuck', 'outta'), ('fuck', 'outta', 'oomf')]"
user44,"b'RT @mgtv410: @freakyreplies Man sometimes you gotta cut the mfs you love most off to accomplish your goals , but I\xe2\x80\x99m still learning'",1,following52,man sometimes got ta cut mf love accomplish goal still learning,man sometimes you gotta cut the mfs you love most off to accomplish your goals but i still learning,"[('man', 'sometimes'), ('sometimes', 'got'), ('got', 'ta'), ('ta', 'cut'), ('cut', 'mf'), ('mf', 'love'), ('love', 'accomplish'), ('accomplish', 'goal'), ('goal', 'still'), ('still', 'learning')]","[('man', 'sometimes', 'got'), ('sometimes', 'got', 'ta'), ('got', 'ta', 'cut'), ('ta', 'cut', 'mf'), ('cut', 'mf', 'love'), ('mf', 'love', 'accomplish'), ('love', 'accomplish', 'goal'), ('accomplish', 'goal', 'still'), ('goal', 'still', 'learning')]"
user44,b'RT @alx817: I needa blunt',1,following52,needa blunt,i needa blunt,"[('needa', 'blunt')]",[]
user44,b'RT @andrecrosdalee: how tha fuck am i shy as fuck but freaky as fuck',1,following52,tha fuck shy fuck freaky fuck,how tha fuck am i shy as fuck but freaky as fuck,"[('tha', 'fuck'), ('fuck', 'shy'), ('shy', 'fuck'), ('fuck', 'freaky'), ('freaky', 'fuck')]","[('tha', 'fuck', 'shy'), ('fuck', 'shy', 'fuck'), ('shy', 'fuck', 'freaky'), ('fuck', 'freaky', 'fuck')]"
user44,b'RT @tlupino7: I skipped school to go smoke weed but I never skipped school to go have sex \xf0\x9f\x98\x82 https://t.co/xmfV8jC8Mz',1,following52,skipped school go smoke weed never skipped school go sex,i skipped school to go smoke weed but i never skipped school to go have sex,"[('skipped', 'school'), ('school', 'go'), ('go', 'smoke'), ('smoke', 'weed'), ('weed', 'never'), ('never', 'skipped'), ('skipped', 'school'), ('school', 'go'), ('go', 'sex')]","[('skipped', 'school', 'go'), ('school', 'go', 'smoke'), ('go', 'smoke', 'weed'), ('smoke', 'weed', 'never'), ('weed', 'never', 'skipped'), ('never', 'skipped', 'school'), ('skipped', 'school', 'go'), ('school', 'go', 'sex')]"
user44,b'RT @HectyyyBoo: If I ain\xe2\x80\x99t better than your ex I ain\xe2\x80\x99t shit',1,following52,better ex shit,if i ain better than your ex i ain shit,"[('better', 'ex'), ('ex', 'shit')]","[('better', 'ex', 'shit')]"
user44,b'RT @BuddyBoyBaxter: This came together too fucking well https://t.co/meUALKBclD',1,following52,came together fucking well,this came together too fucking well,"[('came', 'together'), ('together', 'fucking'), ('fucking', 'well')]","[('came', 'together', 'fucking'), ('together', 'fucking', 'well')]"
user44,b'RT @rudy_orti: Fuck depression.',1,following52,fuck depression,fuck depression,"[('fuck', 'depression')]",[]
user44,b'RT @Little_Rivas00: So my nigga @carlosmdza1 pieced up his neighbor https://t.co/sL75jZdzyW',2,following52,nigga pieced neighbor,so my nigga pieced up his neighbor,"[('nigga', 'pieced'), ('pieced', 'neighbor')]","[('nigga', 'pieced', 'neighbor')]"
user44,b'RT @gabrielroch4: BREAKIN FUCKIN NEWS MY DOODS https://t.co/jm15L28H5d',1,following52,breakin fuckin news doods,breakin fuckin news my doods,"[('breakin', 'fuckin'), ('fuckin', 'news'), ('news', 'doods')]","[('breakin', 'fuckin', 'news'), ('fuckin', 'news', 'doods')]"
user45,"b'@sam_baker I wanted to know how to run a family, so I talked to a catholic priest.'",1,following53,wanted know run family talked catholic priest,i wanted to know how to run a family so i talked to a catholic priest,"[('wanted', 'know'), ('know', 'run'), ('run', 'family'), ('family', 'talked'), ('talked', 'catholic'), ('catholic', 'priest')]","[('wanted', 'know', 'run'), ('know', 'run', 'family'), ('run', 'family', 'talked'), ('family', 'talked', 'catholic'), ('talked', 'catholic', 'priest')]"
user45,b'@Contributor_13 @tn_karimei @AJENews It would be more important if you flushed the shit in your head',1,following53,would important flushed shit head,it would be more important if you flushed the shit in your head,"[('would', 'important'), ('important', 'flushed'), ('flushed', 'shit'), ('shit', 'head')]","[('would', 'important', 'flushed'), ('important', 'flushed', 'shit'), ('flushed', 'shit', 'head')]"
user45,"b'@Contributor_13 @tn_karimei @AJENews Ah and im going to get beans for dinner, cos you know, Mexican food rocks and\xe2\x80\xa6 https://t.co/F7PMYrZFVD'",1,following53,ah im going get bean dinner co know mexican food rock,ah and im going to get beans for dinner cos you know mexican food rocks and,"[('ah', 'im'), ('im', 'going'), ('going', 'get'), ('get', 'bean'), ('bean', 'dinner'), ('dinner', 'co'), ('co', 'know'), ('know', 'mexican'), ('mexican', 'food'), ('food', 'rock')]","[('ah', 'im', 'going'), ('im', 'going', 'get'), ('going', 'get', 'bean'), ('get', 'bean', 'dinner'), ('bean', 'dinner', 'co'), ('dinner', 'co', 'know'), ('co', 'know', 'mexican'), ('know', 'mexican', 'food'), ('mexican', 'food', 'rock')]"
user45,"b'@Contributor_13 @tn_karimei @AJENews Hey I would love to stay for your kindergarten insults of ""your poo smells"" bu\xe2\x80\xa6 https://t.co/j5adnAjc8q'",2,following53,hey would love stay kindergarten insult poo smell bu,hey i would love to stay for your kindergarten insults of your poo smells bu,"[('hey', 'would'), ('would', 'love'), ('love', 'stay'), ('stay', 'kindergarten'), ('kindergarten', 'insult'), ('insult', 'poo'), ('poo', 'smell'), ('smell', 'bu')]","[('hey', 'would', 'love'), ('would', 'love', 'stay'), ('love', 'stay', 'kindergarten'), ('stay', 'kindergarten', 'insult'), ('kindergarten', 'insult', 'poo'), ('insult', 'poo', 'smell'), ('poo', 'smell', 'bu')]"
user45,"b""@Contributor_13 @tn_karimei @AJENews Hey do you also call us beaners? Cos that's as childish and hilarious as us ca\xe2\x80\xa6 https://t.co/awrhHi861r""",2,following53,hey also call u beaner co thats childish hilarious u ca,hey do you also call us beaners cos thats as childish and hilarious as us ca,"[('hey', 'also'), ('also', 'call'), ('call', 'u'), ('u', 'beaner'), ('beaner', 'co'), ('co', 'thats'), ('thats', 'childish'), ('childish', 'hilarious'), ('hilarious', 'u'), ('u', 'ca')]","[('hey', 'also', 'call'), ('also', 'call', 'u'), ('call', 'u', 'beaner'), ('u', 'beaner', 'co'), ('beaner', 'co', 'thats'), ('co', 'thats', 'childish'), ('thats', 'childish', 'hilarious'), ('childish', 'hilarious', 'u'), ('hilarious', 'u', 'ca')]"
user45,b'@Contributor_13 @tn_karimei @AJENews We screw you? You always blame others for your own short comings?',1,following53,screw always blame others short coming,we screw you you always blame others for your own short comings,"[('screw', 'always'), ('always', 'blame'), ('blame', 'others'), ('others', 'short'), ('short', 'coming')]","[('screw', 'always', 'blame'), ('always', 'blame', 'others'), ('blame', 'others', 'short'), ('others', 'short', 'coming')]"
user45,"b""@Contributor_13 @tn_karimei @AJENews Is being wet an insult to you? I bet you don't wash very often.""",1,following53,wet insult bet dont wash often,is being wet an insult to you i bet you dont wash very often,"[('wet', 'insult'), ('insult', 'bet'), ('bet', 'dont'), ('dont', 'wash'), ('wash', 'often')]","[('wet', 'insult', 'bet'), ('insult', 'bet', 'dont'), ('bet', 'dont', 'wash'), ('dont', 'wash', 'often')]"
user45,"b""@Contributor_13 @tn_karimei @AJENews Get an education then, so you don't have slave wages, ohhhhh you don't have free education lol.""",1,following53,get education dont slave wage ohhhhh dont free education lol,get an education then so you dont have slave wages ohhhhh you dont have free education lol,"[('get', 'education'), ('education', 'dont'), ('dont', 'slave'), ('slave', 'wage'), ('wage', 'ohhhhh'), ('ohhhhh', 'dont'), ('dont', 'free'), ('free', 'education'), ('education', 'lol')]","[('get', 'education', 'dont'), ('education', 'dont', 'slave'), ('dont', 'slave', 'wage'), ('slave', 'wage', 'ohhhhh'), ('wage', 'ohhhhh', 'dont'), ('ohhhhh', 'dont', 'free'), ('dont', 'free', 'education'), ('free', 'education', 'lol')]"
user45,b'@Contributor_13 @tn_karimei @AJENews Oh yeasssss I fucking did.',1,following53,oh yeasssss fucking,oh yeasssss i fucking did,"[('oh', 'yeasssss'), ('yeasssss', 'fucking')]","[('oh', 'yeasssss', 'fucking')]"
user45,"b""@Contributor_13 @tn_karimei @AJENews And I could post you my flag, I have a flag too! But I'm not brainwashed by nationalism.""",1,following53,could post flag flag im brainwashed nationalism,and i could post you my flag i have a flag too but im not brainwashed by nationalism,"[('could', 'post'), ('post', 'flag'), ('flag', 'flag'), ('flag', 'im'), ('im', 'brainwashed'), ('brainwashed', 'nationalism')]","[('could', 'post', 'flag'), ('post', 'flag', 'flag'), ('flag', 'flag', 'im'), ('flag', 'im', 'brainwashed'), ('im', 'brainwashed', 'nationalism')]"
user45,"b""@Contributor_13 @tn_karimei @AJENews If you are scared of dirt poor people competing  with you, that doesn't say mu\xe2\x80\xa6 https://t.co/XKBHcCX0vG""",2,following53,scared dirt poor people competing doesnt say mu,if you are scared of dirt poor people competing with you that doesnt say mu,"[('scared', 'dirt'), ('dirt', 'poor'), ('poor', 'people'), ('people', 'competing'), ('competing', 'doesnt'), ('doesnt', 'say'), ('say', 'mu')]","[('scared', 'dirt', 'poor'), ('dirt', 'poor', 'people'), ('poor', 'people', 'competing'), ('people', 'competing', 'doesnt'), ('competing', 'doesnt', 'say'), ('doesnt', 'say', 'mu')]"
user45,"b'@Contributor_13 @tn_karimei @AJENews And that stinky tweet is too childish, if you want to offend me you have to dr\xe2\x80\xa6 https://t.co/a9e5mRv1R4'",1,following53,stinky tweet childish want offend dr,and that stinky tweet is too childish if you want to offend me you have to dr,"[('stinky', 'tweet'), ('tweet', 'childish'), ('childish', 'want'), ('want', 'offend'), ('offend', 'dr')]","[('stinky', 'tweet', 'childish'), ('tweet', 'childish', 'want'), ('childish', 'want', 'offend'), ('want', 'offend', 'dr')]"
user45,"b""@Contributor_13 @tn_karimei @AJENews You can't even stop your kids being shot, and hungry too.. richest country in\xe2\x80\xa6 https://t.co/rG6VMnNXkA""",1,following53,cant even stop kid shot hungry richest country,you cant even stop your kids being shot and hungry too richest country in,"[('cant', 'even'), ('even', 'stop'), ('stop', 'kid'), ('kid', 'shot'), ('shot', 'hungry'), ('hungry', 'richest'), ('richest', 'country')]","[('cant', 'even', 'stop'), ('even', 'stop', 'kid'), ('stop', 'kid', 'shot'), ('kid', 'shot', 'hungry'), ('shot', 'hungry', 'richest'), ('hungry', 'richest', 'country')]"
user45,"b""@Contributor_13 @tn_karimei @AJENews You can't leave your country cos you don't have a degree, that's why poor peop\xe2\x80\xa6 https://t.co/7SCRDrgM97""",2,following53,cant leave country co dont degree thats poor peop,you cant leave your country cos you dont have a degree thats why poor peop,"[('cant', 'leave'), ('leave', 'country'), ('country', 'co'), ('co', 'dont'), ('dont', 'degree'), ('degree', 'thats'), ('thats', 'poor'), ('poor', 'peop')]","[('cant', 'leave', 'country'), ('leave', 'country', 'co'), ('country', 'co', 'dont'), ('co', 'dont', 'degree'), ('dont', 'degree', 'thats'), ('degree', 'thats', 'poor'), ('thats', 'poor', 'peop')]"
user45,b'@Contributor_13 @tn_karimei @AJENews Ha ha ha the ignorant making ignorant assumptions..',1,following53,ha ha ha ignorant making ignorant assumption,ha ha ha the ignorant making ignorant assumptions,"[('ha', 'ha'), ('ha', 'ha'), ('ha', 'ignorant'), ('ignorant', 'making'), ('making', 'ignorant'), ('ignorant', 'assumption')]","[('ha', 'ha', 'ha'), ('ha', 'ha', 'ignorant'), ('ha', 'ignorant', 'making'), ('ignorant', 'making', 'ignorant'), ('making', 'ignorant', 'assumption')]"
user45,"b""@Contributor_13 @tn_karimei @AJENews People migrate, only the hardworking ones that don't leech on others tho, so you would not know.""",2,following53,people migrate hardworking one dont leech others tho would know,people migrate only the hardworking ones that dont leech on others tho so you would not know,"[('people', 'migrate'), ('migrate', 'hardworking'), ('hardworking', 'one'), ('one', 'dont'), ('dont', 'leech'), ('leech', 'others'), ('others', 'tho'), ('tho', 'would'), ('would', 'know')]","[('people', 'migrate', 'hardworking'), ('migrate', 'hardworking', 'one'), ('hardworking', 'one', 'dont'), ('one', 'dont', 'leech'), ('dont', 'leech', 'others'), ('leech', 'others', 'tho'), ('others', 'tho', 'would'), ('tho', 'would', 'know')]"
user45,"b""@Contributor_13 @tn_karimei @AJENews Says the man whose country doesn't care about their own kids being shot at schools.""",3,following53,say man whose country doesnt care kid shot school,says the man whose country doesnt care about their own kids being shot at schools,"[('say', 'man'), ('man', 'whose'), ('whose', 'country'), ('country', 'doesnt'), ('doesnt', 'care'), ('care', 'kid'), ('kid', 'shot'), ('shot', 'school')]","[('say', 'man', 'whose'), ('man', 'whose', 'country'), ('whose', 'country', 'doesnt'), ('country', 'doesnt', 'care'), ('doesnt', 'care', 'kid'), ('care', 'kid', 'shot'), ('kid', 'shot', 'school')]"
user45,"b""@Contributor_13 @tn_karimei @AJENews Your country's biggest export is war and that's nasty.""",3,following53,country biggest export war thats nasty,your countrys biggest export is war and thats nasty,"[('country', 'biggest'), ('biggest', 'export'), ('export', 'war'), ('war', 'thats'), ('thats', 'nasty')]","[('country', 'biggest', 'export'), ('biggest', 'export', 'war'), ('export', 'war', 'thats'), ('war', 'thats', 'nasty')]"
user45,"b'@Contributor_13 @tn_karimei @AJENews Like trash that like free stuff, you know, not paying for your own stuff. Beggars'",2,following53,like trash like free stuff know paying stuff beggar,like trash that like free stuff you know not paying for your own stuff beggars,"[('like', 'trash'), ('trash', 'like'), ('like', 'free'), ('free', 'stuff'), ('stuff', 'know'), ('know', 'paying'), ('paying', 'stuff'), ('stuff', 'beggar')]","[('like', 'trash', 'like'), ('trash', 'like', 'free'), ('like', 'free', 'stuff'), ('free', 'stuff', 'know'), ('stuff', 'know', 'paying'), ('know', 'paying', 'stuff'), ('paying', 'stuff', 'beggar')]"
user45,"b""@Contributor_13 @tn_karimei @AJENews Chicano in Mex we don't beg other countries to pay for our infraestructure (th\xe2\x80\xa6 https://t.co/0sm8yRi29e""",2,following53,chicano mex dont beg country pay infraestructure th,chicano in mex we dont beg other countries to pay for our infraestructure th,"[('chicano', 'mex'), ('mex', 'dont'), ('dont', 'beg'), ('beg', 'country'), ('country', 'pay'), ('pay', 'infraestructure'), ('infraestructure', 'th')]","[('chicano', 'mex', 'dont'), ('mex', 'dont', 'beg'), ('dont', 'beg', 'country'), ('beg', 'country', 'pay'), ('country', 'pay', 'infraestructure'), ('pay', 'infraestructure', 'th')]"
user45,b'@APEastRegion Judging and mocking a homeless man with mental problems is far more disgusting and rude than shaving\xe2\x80\xa6 https://t.co/nfsygQEeUK',4,following53,judging mocking homeless man mental problem far disgusting rude shaving,judging and mocking a homeless man with mental problems is far more disgusting and rude than shaving,"[('judging', 'mocking'), ('mocking', 'homeless'), ('homeless', 'man'), ('man', 'mental'), ('mental', 'problem'), ('problem', 'far'), ('far', 'disgusting'), ('disgusting', 'rude'), ('rude', 'shaving')]","[('judging', 'mocking', 'homeless'), ('mocking', 'homeless', 'man'), ('homeless', 'man', 'mental'), ('man', 'mental', 'problem'), ('mental', 'problem', 'far'), ('problem', 'far', 'disgusting'), ('far', 'disgusting', 'rude'), ('disgusting', 'rude', 'shaving')]"
user45,"b'RT @ZenOfDesign: Also, what the fuck is up with this \xe2\x80\x98Portishead/Not Portishead\xe2\x80\x99 iPhone commercial?'",1,following53,also fuck portishead iphone commercial,also what the fuck is up with this not portishead iphone commercial,"[('also', 'fuck'), ('fuck', 'portishead'), ('portishead', 'iphone'), ('iphone', 'commercial')]","[('also', 'fuck', 'portishead'), ('fuck', 'portishead', 'iphone'), ('portishead', 'iphone', 'commercial')]"
user45,b'RT @KlasfeldReports: Look who paid a visit to Manhattan Federal Court?\n\nHe wouldn\xe2\x80\x99t say what for. https://t.co/xo8cn4EN1b',4,following54,look paid visit manhattan federal court say,look who paid a visit to manhattan federal court wouldn say what for,"[('look', 'paid'), ('paid', 'visit'), ('visit', 'manhattan'), ('manhattan', 'federal'), ('federal', 'court'), ('court', 'say')]","[('look', 'paid', 'visit'), ('paid', 'visit', 'manhattan'), ('visit', 'manhattan', 'federal'), ('manhattan', 'federal', 'court'), ('federal', 'court', 'say')]"
user45,b'More from \xe2\x81\xa6@JasonLeopold\xe2\x81\xa9 and \xe2\x81\xa6@a_cormier_\xe2\x81\xa9 tracing money flowing from Agalarov to US around the June 9 Trump Tower\xe2\x80\xa6 https://t.co/eoQY2SPQAB',4,following54,tracing money flowing agalarov u around june 9 trump tower,more from and tracing money flowing from agalarov to us around the june 9 trump tower,"[('tracing', 'money'), ('money', 'flowing'), ('flowing', 'agalarov'), ('agalarov', 'u'), ('u', 'around'), ('around', 'june'), ('june', '9'), ('9', 'trump'), ('trump', 'tower')]","[('tracing', 'money', 'flowing'), ('money', 'flowing', 'agalarov'), ('flowing', 'agalarov', 'u'), ('agalarov', 'u', 'around'), ('u', 'around', 'june'), ('around', 'june', '9'), ('june', '9', 'trump'), ('9', 'trump', 'tower')]"
user45,"b""Worth noting that #Russia, the world's No. 2 #oil exporter, is not a part of #OPEC. https://t.co/L6YqjDltir""",4,following54,worth noting russia world 2 oil exporter part opec,worth noting that russia the worlds no 2 oil exporter is not a part of opec,"[('worth', 'noting'), ('noting', 'russia'), ('russia', 'world'), ('world', '2'), ('2', 'oil'), ('oil', 'exporter'), ('exporter', 'part'), ('part', 'opec')]","[('worth', 'noting', 'russia'), ('noting', 'russia', 'world'), ('russia', 'world', '2'), ('world', '2', 'oil'), ('2', 'oil', 'exporter'), ('oil', 'exporter', 'part'), ('exporter', 'part', 'opec')]"
user45,"b""RT @genezubovich: The CIA made a lot of mistakes during the Cold War but keeping a list of Soviet jokes was not one of them. They're now de\xe2\x80\xa6""",4,following54,cia made lot mistake cold war keeping list soviet joke one theyre de,the cia made a lot of mistakes during the cold war but keeping a list of soviet jokes was not one of them theyre now de,"[('cia', 'made'), ('made', 'lot'), ('lot', 'mistake'), ('mistake', 'cold'), ('cold', 'war'), ('war', 'keeping'), ('keeping', 'list'), ('list', 'soviet'), ('soviet', 'joke'), ('joke', 'one'), ('one', 'theyre'), ('theyre', 'de')]","[('cia', 'made', 'lot'), ('made', 'lot', 'mistake'), ('lot', 'mistake', 'cold'), ('mistake', 'cold', 'war'), ('cold', 'war', 'keeping'), ('war', 'keeping', 'list'), ('keeping', 'list', 'soviet'), ('list', 'soviet', 'joke'), ('soviet', 'joke', 'one'), ('joke', 'one', 'theyre'), ('one', 'theyre', 'de')]"
user45,"b""See Lanny Davis's response to my @RollingStone story about his representation of Dmitry Firtash (appended at the bo\xe2\x80\xa6 https://t.co/d7Qz51U8Pr""",4,following54,see lanny davis response story representation dmitry firtash appended bo,see lanny daviss response to my story about his representation of dmitry firtash appended at the bo,"[('see', 'lanny'), ('lanny', 'davis'), ('davis', 'response'), ('response', 'story'), ('story', 'representation'), ('representation', 'dmitry'), ('dmitry', 'firtash'), ('firtash', 'appended'), ('appended', 'bo')]","[('see', 'lanny', 'davis'), ('lanny', 'davis', 'response'), ('davis', 'response', 'story'), ('response', 'story', 'representation'), ('story', 'representation', 'dmitry'), ('representation', 'dmitry', 'firtash'), ('dmitry', 'firtash', 'appended'), ('firtash', 'appended', 'bo')]"
user45,"b'Good writing like this cuts through the noise: \xe2\x80\x9cWhat sane leader calls for the suspension of criminal justice, for\xe2\x80\xa6 https://t.co/pAFsjGeFyI'",4,following54,good writing like cut noise sane leader call suspension criminal justice,good writing like this cuts through the noise sane leader calls for the suspension of criminal justice for,"[('good', 'writing'), ('writing', 'like'), ('like', 'cut'), ('cut', 'noise'), ('noise', 'sane'), ('sane', 'leader'), ('leader', 'call'), ('call', 'suspension'), ('suspension', 'criminal'), ('criminal', 'justice')]","[('good', 'writing', 'like'), ('writing', 'like', 'cut'), ('like', 'cut', 'noise'), ('cut', 'noise', 'sane'), ('noise', 'sane', 'leader'), ('sane', 'leader', 'call'), ('leader', 'call', 'suspension'), ('call', 'suspension', 'criminal'), ('suspension', 'criminal', 'justice')]"
user45,b'RT @BBCSteveR: Syria\xe2\x80\x99s army shot down the Russian Il-20 by mistake with a Soviet-built S-200. But Moscow accuses Israeli jets of provoking\xe2\x80\xa6',4,following54,syria army shot russian il20 mistake sovietbuilt s200 moscow accuses israeli jet provoking,syria army shot down the russian il20 by mistake with a sovietbuilt s200 but moscow accuses israeli jets of provoking,"[('syria', 'army'), ('army', 'shot'), ('shot', 'russian'), ('russian', 'il20'), ('il20', 'mistake'), ('mistake', 'sovietbuilt'), ('sovietbuilt', 's200'), ('s200', 'moscow'), ('moscow', 'accuses'), ('accuses', 'israeli'), ('israeli', 'jet'), ('jet', 'provoking')]","[('syria', 'army', 'shot'), ('army', 'shot', 'russian'), ('shot', 'russian', 'il20'), ('russian', 'il20', 'mistake'), ('il20', 'mistake', 'sovietbuilt'), ('mistake', 'sovietbuilt', 's200'), ('sovietbuilt', 's200', 'moscow'), ('s200', 'moscow', 'accuses'), ('moscow', 'accuses', 'israeli'), ('accuses', 'israeli', 'jet'), ('israeli', 'jet', 'provoking')]"
user45,"b'Just finished a talk in Hudson, Ohio at the fantastic library here. Room was packed. Lot of interest in Trump and Russia here. #Midterms2018'",4,following54,finished talk hudson ohio fantastic library room packed lot interest trump russia midterms2018,just finished a talk in hudson ohio at the fantastic library here room was packed lot of interest in trump and russia here midterms2018,"[('finished', 'talk'), ('talk', 'hudson'), ('hudson', 'ohio'), ('ohio', 'fantastic'), ('fantastic', 'library'), ('library', 'room'), ('room', 'packed'), ('packed', 'lot'), ('lot', 'interest'), ('interest', 'trump'), ('trump', 'russia'), ('russia', 'midterms2018')]","[('finished', 'talk', 'hudson'), ('talk', 'hudson', 'ohio'), ('hudson', 'ohio', 'fantastic'), ('ohio', 'fantastic', 'library'), ('fantastic', 'library', 'room'), ('library', 'room', 'packed'), ('room', 'packed', 'lot'), ('packed', 'lot', 'interest'), ('lot', 'interest', 'trump'), ('interest', 'trump', 'russia'), ('trump', 'russia', 'midterms2018')]"
user45,"b'Catching up on reading, came across this insane fact: Blood products made up 1.6% of U.S. exports in 2016.'",4,following54,catching reading came across insane fact blood product made 16 u export 2016,catching up on reading came across this insane fact blood products made up 16 of us exports in 2016,"[('catching', 'reading'), ('reading', 'came'), ('came', 'across'), ('across', 'insane'), ('insane', 'fact'), ('fact', 'blood'), ('blood', 'product'), ('product', 'made'), ('made', '16'), ('16', 'u'), ('u', 'export'), ('export', '2016')]","[('catching', 'reading', 'came'), ('reading', 'came', 'across'), ('came', 'across', 'insane'), ('across', 'insane', 'fact'), ('insane', 'fact', 'blood'), ('fact', 'blood', 'product'), ('blood', 'product', 'made'), ('product', 'made', '16'), ('made', '16', 'u'), ('16', 'u', 'export'), ('u', 'export', '2016')]"
user45,b'Thank you! https://t.co/wcgdFw7MZh',4,following54,thank,thank you,[],[]
user45,"b'RT @AllThingsNatSec: With regard to Lewandowski\xe2\x80\x99s tweet, one must understand that the initial FBI investigation was an FCI investigation, n\xe2\x80\xa6'",4,following54,regard lewandowski tweet one must understand initial fbi investigation fci investigation n,with regard to lewandowski tweet one must understand that the initial fbi investigation was an fci investigation n,"[('regard', 'lewandowski'), ('lewandowski', 'tweet'), ('tweet', 'one'), ('one', 'must'), ('must', 'understand'), ('understand', 'initial'), ('initial', 'fbi'), ('fbi', 'investigation'), ('investigation', 'fci'), ('fci', 'investigation'), ('investigation', 'n')]","[('regard', 'lewandowski', 'tweet'), ('lewandowski', 'tweet', 'one'), ('tweet', 'one', 'must'), ('one', 'must', 'understand'), ('must', 'understand', 'initial'), ('understand', 'initial', 'fbi'), ('initial', 'fbi', 'investigation'), ('fbi', 'investigation', 'fci'), ('investigation', 'fci', 'investigation'), ('fci', 'investigation', 'n')]"
user45,b'RT @nytopinion: The investor Seth Klarman is worth $1.5 billion and has $30 billion under management. But he tells @bariweiss that there ar\xe2\x80\xa6',4,following54,investor seth klarman worth 15 billion 30 billion management tell ar,the investor seth klarman is worth 15 billion and has 30 billion under management but he tells that there ar,"[('investor', 'seth'), ('seth', 'klarman'), ('klarman', 'worth'), ('worth', '15'), ('15', 'billion'), ('billion', '30'), ('30', 'billion'), ('billion', 'management'), ('management', 'tell'), ('tell', 'ar')]","[('investor', 'seth', 'klarman'), ('seth', 'klarman', 'worth'), ('klarman', 'worth', '15'), ('worth', '15', 'billion'), ('15', 'billion', '30'), ('billion', '30', 'billion'), ('30', 'billion', 'management'), ('billion', 'management', 'tell'), ('management', 'tell', 'ar')]"
user45,b'RT @zakavkaza: If you are wondering how US investors are still exposed to Russia while Congress is considering further sanctions - and even\xe2\x80\xa6',4,following54,wondering u investor still exposed russia congress considering sanction even,if you are wondering how us investors are still exposed to russia while congress is considering further sanctions and even,"[('wondering', 'u'), ('u', 'investor'), ('investor', 'still'), ('still', 'exposed'), ('exposed', 'russia'), ('russia', 'congress'), ('congress', 'considering'), ('considering', 'sanction'), ('sanction', 'even')]","[('wondering', 'u', 'investor'), ('u', 'investor', 'still'), ('investor', 'still', 'exposed'), ('still', 'exposed', 'russia'), ('exposed', 'russia', 'congress'), ('russia', 'congress', 'considering'), ('congress', 'considering', 'sanction'), ('considering', 'sanction', 'even')]"
user45,"b""RT @dpatrikarakos: I'm crying. https://t.co/IQO1uEktnV""",4,following54,im cry,im crying,"[('im', 'cry')]",[]
user45,b'@EisenbergAlon @noa_landau Fascinating. Thank you.',4,following54,fascinating thank,fascinating thank you,"[('fascinating', 'thank')]",[]
user45,b'Five months ago... https://t.co/cXXs5cqJv1',4,following54,five month ago,five months ago,"[('five', 'month'), ('month', 'ago')]","[('five', 'month', 'ago')]"
user45,b'RT @damboradio: OHIO PENSIONS HAVE A TON IN BLACKROCK!  STRS DIRECT SANCTIONED RUSSIAN FIRM INVESTMENT.\nHow U.S. Money Ends Up in Russia \xe2\x80\x93\xe2\x80\xa6',4,following54,ohio pension ton blackrock strs direct sanctioned russian firm investment u money end russia,ohio pensions have a ton in blackrock strs direct sanctioned russian firm investment us money ends up in russia,"[('ohio', 'pension'), ('pension', 'ton'), ('ton', 'blackrock'), ('blackrock', 'strs'), ('strs', 'direct'), ('direct', 'sanctioned'), ('sanctioned', 'russian'), ('russian', 'firm'), ('firm', 'investment'), ('investment', 'u'), ('u', 'money'), ('money', 'end'), ('end', 'russia')]","[('ohio', 'pension', 'ton'), ('pension', 'ton', 'blackrock'), ('ton', 'blackrock', 'strs'), ('blackrock', 'strs', 'direct'), ('strs', 'direct', 'sanctioned'), ('direct', 'sanctioned', 'russian'), ('sanctioned', 'russian', 'firm'), ('russian', 'firm', 'investment'), ('firm', 'investment', 'u'), ('investment', 'u', 'money'), ('u', 'money', 'end'), ('money', 'end', 'russia')]"
user45,b'@haroonhaider @RollingStone It\xe2\x80\x99s legal for Americans to buy shares in many sanctioned Russian companies. It\xe2\x80\x99s also\xe2\x80\xa6 https://t.co/24FUeQinDz',4,following54,legal american buy share many sanctioned russian company also,it legal for americans to buy shares in many sanctioned russian companies it also,"[('legal', 'american'), ('american', 'buy'), ('buy', 'share'), ('share', 'many'), ('many', 'sanctioned'), ('sanctioned', 'russian'), ('russian', 'company'), ('company', 'also')]","[('legal', 'american', 'buy'), ('american', 'buy', 'share'), ('buy', 'share', 'many'), ('share', 'many', 'sanctioned'), ('many', 'sanctioned', 'russian'), ('sanctioned', 'russian', 'company'), ('russian', 'company', 'also')]"
